Genmodel_ID,Reg_year,AvgPrice
814,2008,60870.0
814,2009,63643.67647058824
814,2010,68606.5625
814,2011,68903.94736842105
814,2012,69601.41304347826
814,2013,69628.87931034483
814,2014,69336.91176470589
814,2015,70007.17391304347
814,2016,71670.27027027027
814,2017,74530.80645161291
816,2012,56285.0
816,2013,55922.5
816,2014,55560.0
816,2015,56685.0
816,2016,59496.666666666664
816,2017,60090.0
818,2010,69695.0
818,2011,70631.66666666667
818,2012,72138.33333333333
818,2013,74267.5
818,2014,74357.5
818,2015,78296.66666666667
818,2016,80215.0
818,2017,84592.5
819,2011,94505.0
819,2012,94505.0
819,2013,94841.66666666667
819,2014,96175.0
819,2015,97166.33333333333
819,2016,97166.33333333333
819,2017,96175.0
823,2011,57230.0
823,2012,57727.5
823,2013,58222.5
823,2014,58217.5
823,2015,58217.5
823,2016,58220.0
823,2017,59536.666666666664
827,2013,33325.0
827,2014,33325.0
827,2015,35904.0
827,2016,35491.11111111111
827,2017,36593.333333333336
828,2014,105890.0
828,2015,105421.66666666667
828,2016,110367.5
828,2017,112696.875
828,2018,114893.0
828,2019,126880.0
835,2009,25512.14285714286
835,2010,27741.875
835,2011,27450.2
835,2012,28359.61111111111
835,2013,28858.55
835,2014,28893.947368421053
835,2015,30026.714285714286
835,2016,30811.774193548386
835,2017,32227.25352112676
836,2017,33900.5
837,2004,30032.0
837,2005,30477.147058823528
837,2006,31494.75
837,2007,32592.492753623188
837,2008,33559.477611940296
837,2009,33569.489795918365
837,2010,34785.104166666664
837,2011,35473.17307692308
837,2012,36832.5
837,2013,36398.316326530614
837,2014,36147.0
837,2015,37767.5
837,2016,37497.692307692305
837,2017,40362.857142857145
838,2014,41325.555555555555
838,2015,41825.555555555555
838,2016,42175.555555555555
838,2017,42767.94117647059
839,2000,37638.333333333336
839,2001,36811.17647058824
839,2002,38026.36363636364
839,2003,39403.89743589744
839,2004,40985.833333333336
839,2005,43012.0
839,2006,43918.458333333336
839,2007,44152.24528301887
839,2008,46555.357142857145
839,2009,48338.583333333336
839,2010,50518.02631578947
839,2011,51509.920634920636
839,2012,54140.192307692305
839,2013,53198.72340425532
839,2014,53680.357142857145
839,2015,54233.260869565216
839,2016,53846.818181818184
839,2017,58503.2
841,2008,45958.75
841,2009,49645.882352941175
841,2010,50420.294117647056
841,2011,52941.666666666664
841,2012,53194.107142857145
841,2013,54141.739130434784
841,2014,56655.16129032258
841,2015,58803.86363636364
841,2016,63768.75
841,2017,66711.5625
841,2018,68793.125
843,1998,29670.0
843,1999,27024.375
843,2000,27687.083333333332
843,2001,26875.3125
845,2003,28680.714285714286
845,2004,28362.5625
845,2005,28734.878787878788
845,2006,30058.612903225807
845,2007,31596.44262295082
845,2008,31642.272727272728
845,2009,32993.0
845,2010,36435.78947368421
845,2011,36275.625
845,2012,35343.22580645161
845,2013,36152.35294117647
845,2014,35801.76470588235
845,2015,36510.0
845,2016,36213.846153846156
845,2017,37188.846153846156
101,1998,145000.0
101,1999,146333.33333333334
101,2000,156580.0
101,2001,165380.0
101,2002,172529.1
101,2003,174472.75
101,2004,173498.33333333334
101,2005,171749.16666666666
101,2006,175444.44444444444
101,2007,178166.66666666666
101,2008,180900.0
101,2009,177033.33333333334
103,2015,194850.0
103,2016,167782.5
103,2017,166033.75
104,2007,230000.0
104,2008,230000.0
104,2009,230750.0
105,2003,110000.0
105,2004,110000.0
105,2005,119830.0
105,2006,121413.33333333333
105,2007,129500.0
105,2008,130166.66666666667
105,2009,142022.22222222222
105,2010,148694.375
105,2011,152595.27777777778
105,2012,146751.25
105,2013,148572.33333333334
105,2014,153484.375
105,2015,158724.11764705883
105,2016,165467.85714285713
105,2017,168844.11764705883
106,2012,145560.0
106,2013,143230.0
106,2014,145776.66666666666
106,2015,152626.25
106,2016,151861.36363636365
106,2017,151702.0
106,2018,151375.0
106,2019,169800.0
107,2010,220000.0
107,2011,222350.0
107,2012,229436.66666666666
107,2013,233160.0
107,2014,240528.75
107,2015,251318.75
107,2016,251318.75
107,2017,254218.0
107,2018,257598.0
107,2019,257100.0
107,2020,299780.0
141,2005,25179.166666666668
141,2006,25179.166666666668
141,2007,24233.2
141,2008,23414.375
141,2009,23675.395833333332
142,2005,27139.666666666668
142,2006,27139.666666666668
142,2007,27147.0
142,2008,27504.2
142,2009,27486.714285714286
143,2005,44647.0
143,2006,46920.333333333336
143,2007,46920.333333333336
143,2008,47435.4
143,2009,49427.333333333336
144,2006,33597.0
144,2007,32932.71428571428
144,2008,31777.428571428572
145,2008,36592.5
145,2009,36651.25
162,2008,8665.833333333334
162,2009,8892.111111111111
162,2010,9853.0
162,2011,10949.125
162,2012,11541.666666666666
162,2013,12498.75
162,2014,12728.75
162,2015,12728.75
163,1999,23462.5
163,2000,23925.0
163,2001,23925.0
163,2002,23925.0
163,2003,23925.0
164,2011,37940.0
164,2012,38289.0
164,2013,38151.666666666664
164,2014,38281.666666666664
164,2015,38281.666666666664
165,2007,20774.285714285714
165,2008,20484.0
165,2009,21596.964285714286
165,2010,24037.69230769231
165,2011,25491.71875
165,2012,27777.30769230769
165,2013,27875.0
165,2014,27176.0
165,2015,27176.0
167,2009,13766.785714285714
167,2010,15182.708333333334
167,2011,16640.130434782608
167,2012,17433.823529411766
167,2013,17651.8
167,2014,17858.875
167,2015,18015.2
168,2008,15375.0
168,2009,15791.875
1610,2004,8467.833333333334
1610,2005,8190.214285714285
1610,2006,8258.190476190477
1610,2007,8326.533333333333
1610,2008,8365.454545454546
1611,2004,11252.555555555555
1611,2005,11037.526315789473
1611,2006,11097.0
1611,2007,11413.529411764706
1611,2008,11350.714285714286
1611,2009,11731.473684210527
1611,2010,12437.142857142857
1611,2011,12551.666666666666
1612,2004,6165.333333333333
1612,2005,6165.333333333333
1613,2010,19225.5
1613,2011,19458.157894736843
1613,2012,19692.2
1613,2013,20724.615384615383
1613,2014,20827.85714285714
1613,2015,21234.166666666668
1614,2010,8625.0
1614,2011,8571.538461538461
1614,2012,9062.777777777777
1614,2013,9432.692307692309
1614,2014,9780.0
1614,2015,9780.0
1616,2005,11668.875
1616,2006,11768.8
1616,2007,12000.0
1616,2008,12338.75
1618,2012,18472.14285714286
1618,2013,18422.5
1618,2014,18472.85714285714
1618,2015,18472.85714285714
1619,2012,35812.5
1619,2013,35942.5
1619,2014,36072.5
1619,2015,36072.5
171,2005,30114.85714285714
171,2006,31445.5
171,2007,31587.428571428572
171,2008,32949.28571428572
171,2009,31750.333333333332
171,2010,31517.866666666665
171,2011,33555.555555555555
171,2012,37353.333333333336
171,2013,37350.0
171,2014,34197.0
171,2015,29480.0
172,2003,28056.0
172,2004,30252.0
172,2005,27980.333333333332
172,2006,28822.0
172,2007,28791.0
173,2011,20347.916666666668
173,2012,20361.071428571428
173,2013,19619.04761904762
174,1998,25138.75
174,1999,25874.0
174,2000,25137.5
174,2001,25925.5
174,2002,27929.166666666668
174,2003,28325.166666666668
174,2004,28626.722222222223
174,2005,29308.11111111111
174,2006,29982.714285714286
174,2007,30008.70588235294
174,2008,30040.882352941175
174,2009,29685.11111111111
174,2010,30871.11111111111
174,2011,31075.81818181818
174,2012,30846.666666666668
174,2013,30923.333333333332
174,2014,30938.333333333332
174,2015,30953.333333333332
175,1998,13748.57142857143
175,1999,13154.70588235294
175,2000,12820.0
175,2001,12485.0
175,2002,12201.0
177,2000,16757.85714285714
177,2001,17167.222222222223
177,2002,16740.0
177,2003,15958.35
177,2004,14867.0625
177,2005,15406.838709677419
177,2006,15700.666666666666
177,2007,15937.105263157895
177,2008,16017.5
178,2001,22815.0
178,2002,22815.0
178,2007,20545.0
178,2008,21066.666666666668
178,2009,20549.5
179,1998,20487.85714285714
179,1999,20487.85714285714
179,2000,20487.85714285714
179,2001,20489.6875
179,2002,20340.0
179,2003,20259.416666666668
179,2004,20387.76923076923
179,2005,19916.5
179,2006,20770.076923076922
179,2007,21095.2
1710,2011,13703.75
1710,2012,13703.75
1710,2013,13347.5
1710,2014,13133.75
1710,2015,13218.75
182,1998,11241.666666666666
182,1999,11177.5
182,2000,10393.75
182,2001,10000.555555555555
182,2002,9672.666666666666
182,2003,9921.315789473685
182,2004,10319.142857142857
182,2005,10794.954545454546
182,2006,11016.23076923077
182,2007,11232.527777777777
182,2008,11468.4
182,2009,11346.923076923076
182,2010,11092.5
183,2008,12272.5
183,2009,12480.0
183,2010,13134.5
183,2011,13775.151515151516
183,2012,14767.115384615385
183,2013,15430.806451612903
183,2014,16004.146341463415
183,2015,16252.307692307691
184,2007,23049.166666666668
184,2008,23376.11111111111
184,2009,23468.75
184,2010,24922.083333333332
184,2011,26498.333333333332
184,2012,27175.0
185,2010,33100.0
185,2011,33100.0
185,2012,29630.5
185,2013,26161.0
185,2014,26161.0
185,2015,26161.0
185,2016,16940.0
185,2017,20440.0
185,2018,20440.0
186,2005,7193.0
186,2006,7416.066666666667
186,2007,7648.608695652174
186,2008,8220.56
186,2009,8440.0
186,2010,9247.8125
186,2011,9250.869565217392
186,2012,9340.0
186,2013,9637.058823529413
186,2014,10475.25
186,2015,10903.229166666666
186,2016,11147.786885245901
186,2017,11668.301886792453
187,2003,9249.357142857143
187,2004,9326.48275862069
187,2005,9628.363636363636
187,2006,9492.421052631578
187,2007,9888.093333333334
187,2008,10236.794871794871
187,2009,10596.22033898305
188,2002,10600.0
188,2003,10580.166666666666
188,2004,11056.848484848484
188,2005,11311.117647058823
188,2006,10804.0
188,2007,11181.65
188,2008,11279.322033898305
188,2009,11806.746666666666
188,2010,13046.0625
188,2011,14039.814814814816
188,2012,14152.978723404256
188,2013,14228.152173913044
188,2014,14494.237288135593
188,2015,14729.615384615385
188,2016,14809.017857142857
188,2017,15289.70588235294
189,2017,17150.76923076923
1810,2009,13444.6875
1810,2010,14706.851851851852
1810,2011,15173.977272727272
1810,2012,15469.285714285714
1810,2013,15959.0
1810,2014,16132.833333333334
1810,2015,16380.869565217392
1810,2016,16584.137931034482
1810,2017,18142.5
1811,2003,12823.5
1811,2004,12867.0
1811,2005,12968.666666666666
1811,2006,13563.666666666666
1811,2007,14064.952380952382
1811,2008,14252.423076923076
1811,2009,14638.315789473685
1812,2004,14397.90909090909
1812,2005,14731.45652173913
1812,2006,14692.890243902439
1812,2007,15103.181818181818
1812,2008,15413.631578947368
1812,2009,15674.045045045044
1812,2010,16982.583333333332
1812,2011,18122.585365853658
1812,2012,18214.516129032258
1812,2013,18280.31914893617
1812,2014,18598.362068965518
1812,2015,18731.153846153848
1812,2016,18917.4
1812,2017,19470.714285714286
1813,2014,15858.076923076924
1813,2015,17057.4
1813,2016,17557.931034482757
1813,2017,18701.428571428572
1813,2018,19066.052631578947
1813,2019,21680.0
1813,2020,22550.0
1814,2007,17858.645161290322
1814,2008,18193.18181818182
1814,2009,18584.285714285714
1814,2010,19998.43137254902
1814,2011,20226.380952380954
1814,2012,20105.744680851065
1814,2013,20353.5
1814,2014,20895.16393442623
1814,2015,21917.17391304348
1814,2016,22265.92105263158
1814,2017,24830.4375
1814,2018,25827.909090909092
1814,2019,28600.0
1815,2001,19389.565217391304
1815,2002,18690.0
1815,2003,19016.634615384617
1815,2004,18198.29090909091
1815,2005,18417.20987654321
1815,2006,18472.731707317074
1815,2007,18709.183673469386
1815,2008,19512.745098039217
1815,2009,20370.882352941175
1815,2010,21897.785714285714
1815,2011,23835.30612244898
1815,2012,23758.125
1815,2013,23484.024390243903
1815,2014,23804.102564102563
1815,2015,24474.52380952381
1815,2016,25824.545454545456
1816,2006,32612.0
1816,2007,32779.666666666664
1816,2008,32105.882352941175
1816,2009,31885.833333333332
1816,2010,34167.857142857145
1816,2011,37008.0
1817,2003,22870.882352941175
1817,2004,22902.090909090908
1817,2005,22775.825
1817,2006,22752.48780487805
1817,2007,22736.62222222222
1817,2008,22950.833333333332
1817,2009,24637.0
1818,2006,21148.571428571428
1818,2007,21407.64285714286
1818,2008,21814.14285714286
1818,2009,22354.04761904762
1818,2010,23531.25
1818,2011,24072.5
1818,2012,25029.75
1818,2013,25520.434782608696
1818,2014,25946.521739130436
1818,2015,26245.625
1818,2016,26245.625
1818,2019,29945.0
1824,2007,18255.933333333334
1824,2008,18860.238095238095
1824,2009,19592.112903225807
1824,2010,21272.450980392157
1824,2011,21479.75806451613
1824,2012,21678.939393939392
1824,2013,22021.56862745098
1824,2014,22715.520833333332
1824,2015,23686.376811594204
1824,2016,24049.797297297297
1824,2017,25495.31914893617
1825,2008,10801.666666666666
1825,2009,10837.142857142857
1825,2010,11549.375
1825,2011,12117.222222222223
1825,2012,12656.666666666666
1826,1998,9265.322580645161
1826,1999,9299.711538461539
1826,2000,9126.339285714286
1826,2001,8263.846153846154
1826,2002,8540.05
1827,2016,30497.941176470587
1827,2017,34148.75
1828,1998,18867.222222222223
1828,1999,19301.976744186046
1828,2000,19376.75
1828,2001,20609.0625
1829,1998,13872.745098039215
1829,1999,13948.125
1829,2000,13337.089552238805
1829,2001,12765.479452054795
1829,2002,12301.515151515152
1829,2003,12668.194444444445
1830,2000,14471.0
1830,2001,13930.0
1830,2002,14366.363636363636
1830,2003,14819.153846153846
1830,2004,15027.8
1830,2005,14959.714285714286
1830,2006,15166.82142857143
1830,2007,15021.27027027027
1830,2008,15149.70588235294
1830,2009,15554.222222222223
1831,1998,17084.38679245283
1831,1999,16904.0988372093
1831,2000,17528.145161290322
191,2005,48647.0
191,2006,49597.0
191,2007,50781.0
191,2008,50443.8
191,2009,49955.916666666664
193,2013,61875.0
193,2014,61875.0
193,2015,61875.0
211,2010,15167.962962962964
211,2011,15740.0
211,2012,17337.45283018868
211,2013,17214.518072289156
211,2014,17880.92105263158
211,2015,18537.573529411766
211,2016,19100.92715231788
211,2017,20160.05617977528
211,2018,20336.666666666668
211,2019,23200.0
213,2011,21370.5
213,2012,21034.80769230769
213,2013,21168.170731707316
213,2014,22216.428571428572
213,2015,22672.549019607843
213,2016,23330.287356321838
213,2017,24614.122807017542
215,2011,26802.30769230769
215,2012,26913.958333333332
215,2013,27762.372881355932
215,2014,28825.645161290322
215,2015,29187.837837837837
215,2016,29807.708333333332
215,2017,31022.0
221,2012,11984.166666666666
221,2013,12057.083333333334
221,2014,12366.818181818182
221,2015,12669.615384615385
221,2016,13326.046511627907
221,2017,13686.09375
222,2012,8743.57142857143
222,2013,8690.0
222,2014,8806.764705882353
222,2015,9046.470588235294
222,2016,9079.565217391304
222,2017,9357.083333333334
223,2012,8325.454545454546
223,2013,7994.0625
223,2014,8365.4
223,2015,8528.4
223,2016,8830.25641025641
223,2017,8948.5
223,2018,9251.923076923076
223,2019,10970.0
223,2020,11285.0
231,2002,8229.166666666666
231,2003,8044.333333333333
231,2004,8102.083333333333
232,2004,10312.0
232,2005,10312.0
233,1998,6495.0
233,1999,6712.777777777777
233,2000,6836.666666666667
233,2001,6763.928571428572
233,2002,6937.272727272727
233,2003,6853.473684210527
233,2004,6627.714285714285
234,1998,13303.333333333334
234,1999,13818.5
234,2000,13784.75
234,2001,13399.0
234,2002,13463.57142857143
234,2003,12543.545454545454
234,2004,11619.5
235,2000,12658.75
235,2001,12210.833333333334
235,2002,12044.166666666666
235,2003,11935.7
235,2004,12164.454545454546
236,1998,10404.5
236,1999,10862.236842105263
236,2000,10824.782608695652
236,2001,9753.111111111111
236,2002,9859.833333333334
237,1998,15740.833333333334
237,1999,16488.75
237,2000,16260.357142857143
237,2001,15118.333333333334
238,1998,18820.0
238,1999,18817.5
238,2000,18815.0
238,2001,18812.5
238,2002,18312.0
242,1998,9980.0
242,1999,9941.666666666666
242,2000,9333.57142857143
242,2001,7815.0
242,2002,6742.5
242,2003,6742.5
242,2004,7029.5
242,2005,6797.0
242,2006,6837.5
243,2004,13082.0
243,2005,13082.0
243,2006,12340.333333333334
243,2007,12340.333333333334
243,2008,11325.0
243,2009,11570.0
243,2010,11822.0
244,1998,7176.5
244,1999,7382.727272727273
245,1998,17746.666666666668
245,1999,18007.5
245,2000,17927.777777777777
245,2001,16523.75
246,2007,11180.0
246,2008,11175.0
246,2009,10935.0
246,2010,11291.25
247,1998,8217.5
247,1999,7920.0
247,2000,8301.666666666666
247,2001,8442.333333333334
247,2002,8930.384615384615
247,2003,9180.0
247,2004,9614.5
247,2005,8961.642857142857
247,2006,9083.07142857143
247,2007,8563.083333333334
247,2008,8955.766666666666
247,2009,9550.357142857143
247,2010,9758.0
248,1998,12966.0
248,1999,11040.90909090909
248,2000,11239.461538461539
248,2001,11611.363636363636
248,2002,11654.666666666666
248,2003,11716.923076923076
248,2004,11954.0
248,2005,10932.0
248,2006,13892.0
248,2007,13779.0
248,2008,13775.0
248,2009,13501.25
248,2010,13792.25
249,2001,9890.555555555555
249,2002,10307.142857142857
249,2003,9748.214285714286
261,2007,16572.0
261,2008,16882.222222222223
261,2009,16868.444444444445
262,2006,13498.666666666666
262,2007,14158.70588235294
262,2008,14682.5
